OFFCHIP_PLATINUM_78kHz_IN-PHASE,OFFCHIP_GOLD_78kHz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_QUADRATURE,OFFCHIP_GOLD_200Hz_IN-PHASE,OFFCHIP_GOLD_200Hz_QUADRATURE,OFFCHIP_SILVER_200Hz_IN-PHASE,OFFCHIP_SILVER_200Hz_QUADRATURE,OFFCHIP_NICKEL_200Hz_IN-PHASE,OFFCHIP_NICKEL_200Hz_QUADRATURE,CLASS
1.7172443396048038,0.49260994912492606,-29.17496600085542,-18.646240660615604,-7.673226455593067,-6.263474104884608,1.9439522250359005,-1.2929614283891624,-1.7378262816746428,1.095544390032046,SODIUM_HYDROXIDE
-1.2827556603951962,-0.5073900508750739,-20.17496600085542,-9.646240660615604,-15.673226455593067,-5.263474104884608,-3.0560477749640995,2.7070385716108376,5.262173718325357,4.095544390032046,SODIUM_HYDROXIDE
4.717244339604804,-1.507390050875074,43.82503399914458,27.353759339384396,2.326773544406933,-1.263474104884608,-0.05604777496409952,0.7070385716108376,4.262173718325357,4.095544390032046,SODIUM_HYDROXIDE
106.7172443396048,30.492609949124926,110.82503399914458,-50.646240660615604,36.32677354440693,-23.263474104884608,40.9439522250359,-19.292961428389162,52.26217371832536,-25.904455609967954,SODIUM_HYDROXIDE
212.7172443396048,64.49260994912493,116.82503399914458,-69.6462406606156,34.32677354440693,-31.263474104884608,42.9439522250359,-19.292961428389162,53.26217371832536,-20.904455609967954,SODIUM_HYDROXIDE
221.7172443396048,64.49260994912493,149.82503399914458,-54.646240660615604,34.32677354440693,-32.26347410488461,46.9439522250359,-18.292961428389162,47.26217371832536,-28.904455609967954,SODIUM_HYDROXIDE
231.7172443396048,64.49260994912493,175.82503399914458,-74.6462406606156,59.32677354440693,-71.26347410488461,81.9439522250359,-34.29296142838916,81.26217371832536,-51.904455609967954,SODIUM_HYDROXIDE
483.7172443396048,158.49260994912493,353.8250339991446,-133.6462406606156,83.32677354440693,-74.26347410488461,112.9439522250359,-42.29296142838916,111.26217371832536,-67.90445560996795,SODIUM_HYDROXIDE
564.7172443396048,158.49260994912493,397.8250339991446,-105.6462406606156,92.32677354440693,-77.26347410488461,119.9439522250359,-44.29296142838916,118.26217371832536,-76.90445560996795,SODIUM_HYDROXIDE
582.7172443396048,168.49260994912493,361.8250339991446,-142.6462406606156,89.32677354440693,-82.26347410488461,121.9439522250359,-46.29296142838916,125.26217371832536,-85.90445560996795,SODIUM_HYDROXIDE
609.7172443396048,169.49260994912493,377.8250339991446,-143.6462406606156,97.32677354440693,-96.26347410488461,133.9439522250359,-59.29296142838916,148.26217371832536,-97.90445560996795,SODIUM_HYDROXIDE
822.7172443396048,229.49260994912493,504.8250339991446,-192.6462406606156,126.32677354440693,-107.26347410488461,167.9439522250359,-59.29296142838916,153.26217371832536,-113.90445560996795,SODIUM_HYDROXIDE
829.7172443396048,229.49260994912493,505.8250339991446,-203.6462406606156,122.32677354440693,-110.26347410488461,169.9439522250359,-62.29296142838916,158.26217371832536,-115.90445560996795,SODIUM_HYDROXIDE
897.7172443396048,249.49260994912493,554.8250339991446,-233.6462406606156,137.32677354440693,-123.26347410488461,182.9439522250359,-66.29296142838916,176.26217371832536,-125.90445560996795,SODIUM_HYDROXIDE
927.7172443396048,255.49260994912493,553.8250339991446,-237.6462406606156,137.32677354440693,-128.2634741048846,183.9439522250359,-65.29296142838916,174.26217371832536,-133.90445560996795,SODIUM_HYDROXIDE
1180.7172443396048,287.4926099491249,711.8250339991446,-290.6462406606156,171.32677354440693,-145.2634741048846,224.9439522250359,-78.29296142838916,213.26217371832536,-155.90445560996795,SODIUM_HYDROXIDE
1170.7172443396048,342.4926099491249,801.8250339991446,-285.6462406606156,193.32677354440693,-155.2634741048846,240.9439522250359,-87.29296142838916,239.26217371832536,-172.90445560996795,SODIUM_HYDROXIDE
1254.7172443396048,345.4926099491249,791.8250339991446,-304.6462406606156,188.32677354440693,-161.2634741048846,245.9439522250359,-85.29296142838916,226.26217371832536,-182.90445560996795,SODIUM_HYDROXIDE
1270.7172443396048,347.4926099491249,786.8250339991446,-311.6462406606156,188.32677354440693,-161.2634741048846,247.9439522250359,-86.29296142838916,227.26217371832536,-182.90445560996795,SODIUM_HYDROXIDE
