OFFCHIP_PLATINUM_78kHz_IN-PHASE,OFFCHIP_GOLD_78kHz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_QUADRATURE,OFFCHIP_GOLD_200Hz_IN-PHASE,OFFCHIP_GOLD_200Hz_QUADRATURE,OFFCHIP_SILVER_200Hz_IN-PHASE,OFFCHIP_SILVER_200Hz_QUADRATURE,OFFCHIP_NICKEL_200Hz_IN-PHASE,OFFCHIP_NICKEL_200Hz_QUADRATURE,CLASS
-7.170522688431447,-2.055880519233142,65.13729637497454,46.472776065943435,10.367208783102797,1.7918902340470595,-0.15465249715180107,0.04370978507949985,10.763533022365664,3.140220558763758,CALCIUM_NITRATE
6.829477311568553,5.944119480766858,68.13729637497454,21.472776065943435,9.367208783102797,-1.2081097659529405,-2.154652497151801,-3.9562902149205,19.763533022365664,10.140220558763758,CALCIUM_NITRATE
30.829477311568553,10.944119480766858,28.13729637497454,-9.527223934056565,8.367208783102797,-4.2081097659529405,14.845347502848199,-4.9562902149205,17.763533022365664,-5.859779441236242,CALCIUM_NITRATE
30.829477311568553,26.944119480766858,47.13729637497454,-25.527223934056565,9.367208783102797,-13.20810976595294,16.8453475028482,-4.9562902149205,22.763533022365664,-12.859779441236242,CALCIUM_NITRATE
59.82947731156855,31.944119480766858,75.13729637497454,-43.527223934056565,12.367208783102797,-14.20810976595294,21.8453475028482,-14.9562902149205,42.763533022365664,-4.859779441236242,CALCIUM_NITRATE
78.82947731156855,34.94411948076686,106.13729637497454,-45.527223934056565,18.367208783102797,-11.20810976595294,26.8453475028482,-10.9562902149205,25.763533022365664,-14.859779441236242,CALCIUM_NITRATE
75.82947731156855,36.94411948076686,111.13729637497454,-27.527223934056565,14.367208783102797,-12.20810976595294,21.8453475028482,-15.9562902149205,36.763533022365664,-8.859779441236242,CALCIUM_NITRATE
74.82947731156855,40.94411948076686,97.13729637497454,-65.52722393405656,19.367208783102797,-21.20810976595294,30.8453475028482,-20.9562902149205,63.763533022365664,-13.859779441236242,CALCIUM_NITRATE
163.82947731156855,88.94411948076686,244.13729637497454,-90.52722393405656,27.367208783102797,-29.20810976595294,43.8453475028482,-32.9562902149205,64.76353302236566,-36.85977944123624,CALCIUM_NITRATE
245.82947731156855,115.94411948076686,296.13729637497454,-136.52722393405656,30.367208783102797,-38.20810976595294,79.8453475028482,-44.9562902149205,85.76353302236566,-56.85977944123624,CALCIUM_NITRATE
323.82947731156855,136.94411948076686,410.13729637497454,-171.52722393405656,40.3672087831028,-47.20810976595294,90.8453475028482,-55.9562902149205,151.76353302236566,-79.85977944123624,CALCIUM_NITRATE
366.82947731156855,175.94411948076686,466.13729637497454,-206.52722393405656,41.3672087831028,-60.20810976595294,95.8453475028482,-62.9562902149205,142.76353302236566,-65.85977944123624,CALCIUM_NITRATE
412.82947731156855,192.94411948076686,479.13729637497454,-208.52722393405656,47.3672087831028,-68.20810976595294,103.8453475028482,-70.9562902149205,137.76353302236566,-76.85977944123624,CALCIUM_NITRATE
460.82947731156855,225.94411948076686,508.13729637497454,-255.52722393405656,57.3672087831028,-81.20810976595294,123.8453475028482,-77.9562902149205,184.76353302236566,-87.85977944123624,CALCIUM_NITRATE
563.8294773115686,279.94411948076686,648.1372963749745,-305.52722393405656,63.3672087831028,-91.20810976595294,150.8453475028482,-98.9562902149205,212.76353302236566,-112.85977944123624,CALCIUM_NITRATE
624.8294773115686,288.94411948076686,711.1372963749745,-342.52722393405656,69.3672087831028,-98.20810976595294,154.8453475028482,-106.9562902149205,222.76353302236566,-104.85977944123624,CALCIUM_NITRATE
