OFFCHIP_PLATINUM_78kHz_IN-PHASE,OFFCHIP_GOLD_78kHz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_QUADRATURE,OFFCHIP_GOLD_200Hz_IN-PHASE,OFFCHIP_GOLD_200Hz_QUADRATURE,OFFCHIP_SILVER_200Hz_IN-PHASE,OFFCHIP_SILVER_200Hz_QUADRATURE,OFFCHIP_NICKEL_200Hz_IN-PHASE,OFFCHIP_NICKEL_200Hz_QUADRATURE,CLASS
-19.108920055587078,-15.108652214710673,46.823424713440545,38.492429716864535,-14.1443980191234,7.116579902869034,-2.915003836405049,1.3984003143125392,6.407166381408388,10.007683795059165,HYDROGEN_PEROXIDE
-20.108920055587078,-15.108652214710673,-32.176575286559455,15.492429716864535,-17.1443980191234,8.116579902869034,0.08499616359495121,-1.6015996856874608,1.4071663814083877,8.007683795059165,HYDROGEN_PEROXIDE
-21.108920055587078,-14.108652214710673,-46.176575286559455,4.492429716864535,-17.1443980191234,7.116579902869034,0.08499616359495121,3.398400314312539,8.407166381408388,11.007683795059165,HYDROGEN_PEROXIDE
-22.108920055587078,-18.108652214710673,-60.176575286559455,0.4924297168645353,-14.1443980191234,9.116579902869034,0.08499616359495121,1.3984003143125392,5.407166381408388,9.007683795059165,HYDROGEN_PEROXIDE
-21.108920055587078,-16.108652214710673,-58.176575286559455,2.4924297168645353,-13.1443980191234,11.116579902869034,0.08499616359495121,1.3984003143125392,6.407166381408388,10.007683795059165,HYDROGEN_PEROXIDE
-23.108920055587078,-17.108652214710673,-46.176575286559455,4.492429716864535,-8.1443980191234,10.116579902869034,-4.915003836405049,1.3984003143125392,-1.5928336185916123,8.007683795059165,HYDROGEN_PEROXIDE
-21.108920055587078,-18.108652214710673,-51.176575286559455,9.492429716864535,-7.1443980191234004,11.116579902869034,-0.9150038364050488,-0.6015996856874608,-0.5928336185916123,10.007683795059165,HYDROGEN_PEROXIDE
-23.108920055587078,-18.108652214710673,-64.17657528655945,-0.5075702831354647,-10.1443980191234,11.116579902869034,-2.915003836405049,1.3984003143125392,-0.5928336185916123,12.007683795059165,HYDROGEN_PEROXIDE
-22.108920055587078,-19.108652214710673,-71.17657528655945,-0.5075702831354647,-9.1443980191234,12.116579902869034,-7.915003836405049,0.3984003143125392,19.407166381408388,30.007683795059165,HYDROGEN_PEROXIDE
-23.108920055587078,-19.108652214710673,3.823424713440545,31.492429716864535,-12.1443980191234,10.116579902869034,1.0849961635949512,-3.601599685687461,75.40716638140839,106.00768379505917,HYDROGEN_PEROXIDE
-25.108920055587078,-19.108652214710673,-83.17657528655945,24.492429716864535,-9.1443980191234,11.116579902869034,9.084996163594951,-4.601599685687461,75.40716638140839,151.00768379505917,HYDROGEN_PEROXIDE
-25.108920055587078,-21.108652214710673,-77.17657528655945,89.49242971686454,-11.1443980191234,15.116579902869034,15.084996163594951,-9.60159968568746,60.40716638140839,194.00768379505917,HYDROGEN_PEROXIDE
-22.108920055587078,-22.108652214710673,-188.17657528655945,117.49242971686454,-5.1443980191234004,21.116579902869034,20.08499616359495,-12.60159968568746,32.40716638140839,288.00768379505917,HYDROGEN_PEROXIDE
