OFFCHIP_PLATINUM_78kHz_IN-PHASE,OFFCHIP_GOLD_78kHz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_IN-PHASE,OFFCHIP_PLATINUM_200Hz_QUADRATURE,OFFCHIP_GOLD_200Hz_IN-PHASE,OFFCHIP_GOLD_200Hz_QUADRATURE,OFFCHIP_SILVER_200Hz_IN-PHASE,OFFCHIP_SILVER_200Hz_QUADRATURE,OFFCHIP_NICKEL_200Hz_IN-PHASE,OFFCHIP_NICKEL_200Hz_QUADRATURE,CLASS
33.08529965481648,9.04545010005495,-3.6430595977399207,-19.853732067059354,-5.992788619830208,0.42335613411887607,4.894974078141786,-7.773375042025236,-1.9130807435531096,-2.364025946411175,SODIUM_CHLORIDE
15.085299654816481,9.04545010005495,-37.64305959773992,-16.853732067059354,-8.992788619830208,-0.5766438658811239,-1.1050259218582141,-10.773375042025236,-8.91308074355311,-7.364025946411175,SODIUM_CHLORIDE
10.085299654816481,9.04545010005495,22.35694040226008,-8.853732067059354,-8.992788619830208,-1.576643865881124,1.8949740781417859,-4.773375042025236,-2.9130807435531096,-0.364025946411175,SODIUM_CHLORIDE
38.08529965481648,11.04545010005495,-3.6430595977399207,-25.853732067059354,-3.9927886198302076,4.423356134118876,3.894974078141786,-4.773375042025236,4.08691925644689,3.635974053588825,SODIUM_CHLORIDE
33.08529965481648,14.04545010005495,-6.643059597739921,-16.853732067059354,-4.992788619830208,-0.5766438658811239,14.894974078141786,-0.7733750420252363,14.08691925644689,10.635974053588825,SODIUM_CHLORIDE
37.08529965481648,21.04545010005495,13.35694040226008,-24.853732067059354,2.0072113801697924,3.423356134118876,14.894974078141786,2.2266249579747637,9.08691925644689,5.635974053588825,SODIUM_CHLORIDE
64.08529965481648,23.04545010005495,1.3569404022600793,-29.853732067059354,1.0072113801697924,-1.576643865881124,16.894974078141786,-6.773375042025236,4.08691925644689,-3.364025946411175,SODIUM_CHLORIDE
80.08529965481648,23.04545010005495,106.35694040226008,4.1462679329406456,-0.9927886198302076,0.42335613411887607,17.894974078141786,-4.773375042025236,7.08691925644689,-0.364025946411175,SODIUM_CHLORIDE
79.08529965481648,24.04545010005495,90.35694040226008,-8.853732067059354,1.0072113801697924,4.423356134118876,16.894974078141786,-9.773375042025236,9.08691925644689,-3.364025946411175,SODIUM_CHLORIDE
104.08529965481648,27.04545010005495,81.35694040226008,-19.853732067059354,9.007211380169792,2.423356134118876,22.894974078141786,-5.773375042025236,12.08691925644689,-4.364025946411175,SODIUM_CHLORIDE
119.08529965481648,42.04545010005495,52.35694040226008,-33.853732067059354,3.0072113801697924,-0.5766438658811239,32.894974078141786,-3.7733750420252363,29.08691925644689,-1.364025946411175,SODIUM_CHLORIDE
165.08529965481648,51.04545010005495,60.35694040226008,-50.853732067059354,2.0072113801697924,-6.576643865881124,37.894974078141786,-4.773375042025236,31.08691925644689,-7.364025946411175,SODIUM_CHLORIDE
181.08529965481648,57.04545010005495,167.35694040226008,-40.853732067059354,18.007211380169792,-3.576643865881124,34.894974078141786,-13.773375042025236,32.08691925644689,-8.364025946411175,SODIUM_CHLORIDE
219.08529965481648,70.04545010005495,152.35694040226008,-54.853732067059354,19.007211380169792,-9.576643865881124,50.894974078141786,-16.773375042025236,42.08691925644689,-17.364025946411175,SODIUM_CHLORIDE
284.0852996548165,91.04545010005495,182.35694040226008,-69.85373206705935,23.007211380169792,-14.576643865881124,60.894974078141786,-23.773375042025236,66.08691925644689,-17.364025946411175,SODIUM_CHLORIDE
352.0852996548165,105.04545010005495,181.35694040226008,-92.85373206705935,29.007211380169792,-15.576643865881124,63.894974078141786,-28.773375042025236,66.08691925644689,-23.364025946411175,SODIUM_CHLORIDE
383.0852996548165,116.04545010005495,253.35694040226008,-95.85373206705935,30.007211380169792,-16.576643865881124,65.89497407814179,-36.773375042025236,59.08691925644689,-32.364025946411175,SODIUM_CHLORIDE
408.0852996548165,115.04545010005495,217.35694040226008,-102.85373206705935,30.007211380169792,-18.576643865881124,68.89497407814179,-27.773375042025236,63.08691925644689,-29.364025946411175,SODIUM_CHLORIDE
437.0852996548165,121.04545010005495,235.35694040226008,-120.85373206705935,35.00721138016979,-18.576643865881124,57.894974078141786,-47.773375042025236,63.08691925644689,-41.364025946411175,SODIUM_CHLORIDE
469.0852996548165,136.04545010005495,236.35694040226008,-124.85373206705935,39.00721138016979,-20.576643865881124,71.89497407814179,-40.773375042025236,71.08691925644689,-36.364025946411175,SODIUM_CHLORIDE
495.0852996548165,139.04545010005495,357.3569404022601,-100.85373206705935,31.007211380169792,-25.576643865881124,71.89497407814179,-47.773375042025236,82.08691925644689,-36.364025946411175,SODIUM_CHLORIDE
540.0852996548165,150.04545010005495,301.3569404022601,-138.85373206705935,42.00721138016979,-26.576643865881124,86.89497407814179,-51.773375042025236,102.08691925644689,-44.364025946411175,SODIUM_CHLORIDE
599.0852996548165,168.04545010005495,377.3569404022601,-128.85373206705935,45.00721138016979,-33.576643865881124,93.89497407814179,-58.773375042025236,107.08691925644689,-52.364025946411175,SODIUM_CHLORIDE
670.0852996548165,185.04545010005495,403.3569404022601,-157.85373206705935,49.00721138016979,-35.576643865881124,104.89497407814179,-53.773375042025236,112.08691925644689,-48.364025946411175,SODIUM_CHLORIDE
727.0852996548165,197.04545010005495,401.3569404022601,-172.85373206705935,53.00721138016979,-38.576643865881124,109.89497407814179,-54.773375042025236,118.08691925644689,-47.364025946411175,SODIUM_CHLORIDE
